relaysettingid,nameenu,actualvalue
1AC04B6E-5928-4888-98F5-AC5780D26870,Isec_6,5.0
1AC04B6E-5928-4888-98F5-AC5780D26870,Ratio I_6,320.0
93D1FF71-B098-496E-A4BF-C791380D7296,Ratio I_6,320.0
AF993324-9C3A-4CB8-8809-B0BBE5FF4EAD,Ratio I_2,10.0
47A4E071-3E70-4936-AEAD-2119938D7794,Iprim_1,400.0
7D61A55B-B966-49D1-AAC9-ECFB478FA21C,Iprim_1,400.0
F8FE74E9-B01A-482B-ABB2-74D502A9C02A,Iprim_1,400.0
9DCD3F0F-F0FF-4FF4-A9BB-7915A508CA2C,Iprim_3,1600.0
8D8A0BE0-DA67-4733-A52A-43C93F9C4B85,Isec_3,1.0
8D8A0BE0-DA67-4733-A52A-43C93F9C4B85,Iprim_3,3000.0
5B745339-7CD4-4537-A290-38AB5DC018DE,Ratio I_7,320.0
CC5D83D8-C023-458F-8733-DCF1EB00819D,Iprim_3,3000.0
AAA5FDD6-19B6-4FE6-832E-D8769DEFA9AA,Isec_3,1.0
69C5AA9B-C0BF-4BC0-86C4-55250BBBD44B,Isec_1,5.0
EFBC60F1-F9A6-4970-935F-0CC8E91FED30,Isec_1,5.0
1BE21D76-DBA0-42A1-AC96-19D470232820,Isec_1,5.0
232C4005-AE0B-4255-B95C-649593194723,Isec_1,5.0
1A7955CA-5FA4-4520-9D2D-D7B5FD00F4F3,Isec_1,5.0
66F2FFC7-996E-4C1B-903C-DF5FBB232976,Ratio I_1,120.0
B5C74846-9C1D-4095-8BD1-8FD9FC6111B9,Isec_1,1.0
8453CAD8-4AAB-4C9D-929D-465AA925CC44,Ratio I_1,800.0
F84B36DB-AAD7-4226-B60D-048478F1173D,Iprim_1,3000.0
D2E8303E-18F6-4E2E-B2E0-6007A19B6045,Ratio I_1,60.0
4495B951-27F8-4C8E-BD2A-37CE333121D0,Ratio I_1,400.0
43B396EB-13AE-4385-8E09-F189F6141BBD,Isec_1,5.0
D5825169-3769-4497-AFBE-67D7C516D159,Ratio I_1,80.0
7C210F76-0BDC-4C46-B57C-FA7B9A8F270C,Ratio I_1,2000.0
C1CCCFA1-B855-42BC-9210-186FE235256D,Ratio I_1,1200.0
662D5B3E-7493-4B3A-B4F0-27E50D6F554A,Ratio I_1,80.0
D942E486-5F6C-43A5-9438-9CD66A75D32A,Iprim_1,800.0
689DD2E4-A36C-4ED8-B0A5-6A0CFD2C9DDB,Isec_1,5.0
3F683EE8-4639-4175-ABA9-807B6FEA69A0,Iprim_1,400.0
57FFEB22-3D24-4DBC-8515-DE7FEE4E21CE,Iprim_1,400.0
228E52A7-8DDE-49A4-9ECB-7E3FD1D3C249,Ratio I_1,160.0
97FBD863-266A-49AB-8279-2080905126CE,Isec_1,5.0
881B24BA-5893-437B-B067-20730C9DA0A4,Iprim_1,600.0
3D66F74A-772B-4E88-91F2-F8BA93E1410C,Isec_1,5.0
9A07DA24-17E5-4E99-B7CA-C8831743E6F3,Ratio I_1,80.0
7B822BD2-C57D-4972-8069-5FCED8D66C08,Isec_1,5.0
43F58829-9077-4953-8B94-8968DE214919,Iprim_1,400.0
B3D365D3-BE98-4E1E-8302-A9D303B1BA76,Ratio I_1,240.0
CB92ADBA-2122-48FE-B487-DA646B4EC6BC,Iprim_1,400.0
4CCEB1FB-B822-407A-8081-C4D3B5F2FC8D,Ratio I_1,80.0
F77CB0C9-3C02-4988-8707-B2E4E63D8BE6,Isec_1,5.0
B67AAB4C-5340-4584-A0FC-99B554BD352B,Isec_1,1.0
811FE0BD-C683-4573-8386-106039859136,Iprim_1,400.0
DC3AB904-CF3C-4994-B943-AF6F6A2B2651,Isec_1,5.0
C0642B01-EE2F-47D2-A56F-88F41FF7E26E,Iprim_2,600.0
559B63EA-E898-4E5C-95BC-534E3BA6FA85,Iprim_1,400.0
2E5F5AEF-2D42-472C-A4E0-99A4E436DF78,Iprim_1,300.0
81A0E3EE-2D30-4B19-B5D3-42FB9B2A8F9A,Iprim_1,400.0
AD22B732-E52A-4023-A3F2-AC67B54DB96C,Iprim_1,200.0
662D5B3E-7493-4B3A-B4F0-27E50D6F554A,Isec_1,5.0
9639B494-D21C-44E9-8ECC-18CA06AC1B40,Ratio I_1,80.0
36D67704-0CF3-4073-B398-71944BFD1F02,Isec_1,5.0
67D3B663-A63C-4F92-A616-D82624AF7A2A,Iprim_1,800.0
14CD797B-0943-400F-8C74-6F09ECDCFD25,Isec_1,5.0
E73C0366-A99F-410B-946C-0854F6C88C18,Iprim_1,100.0
669127FB-19FD-4786-A3F3-E6496B98A223,Iprim_1,400.0
299B1705-C487-4D2D-8653-1701AE83A4DD,Iprim_1,200.0
ACCA79C8-8B11-489A-A605-771411B84091,Iprim_1,800.0
8759D894-A30A-451D-BB04-8FD5AD325EF3,Isec_1,1.0
CF88D3E9-F4CE-4A5A-94AC-3504CE03063A,Ratio I_1,160.0
264F1400-76EB-4C95-AA4E-079E7CDC9E9D,Ratio I_1,80.0
AB4DAACD-51F8-4976-8D6C-67166A0D3251,Ratio I_1,80.0
1B0D604D-19D6-41BF-94E0-7FD275E3600C,Iprim_1,300.0
2610EB73-9900-45FD-9F14-F4FB9F7C7A64,Iprim_1,400.0
7E33F676-5115-4669-8350-95CC7E568420,Iprim_1,600.0
433C24D7-B002-42AD-B805-A630DA848466,Iprim_1,1600.0
0A8362F2-7C9D-4CF6-BDB5-0D72A76FFAAD,Isec_1,5.0
C6AF1528-A507-481C-8C31-ECE8EB56AFDF,Iprim_1,300.0
C4736D68-9A20-49AC-90B3-94C2FFA1D1EC,Ratio I_1,80.0
AB7303B1-41E8-4914-B2DB-83F34E4D0E61,Isec_1,1.0
9CC0221D-80E1-4CB0-B121-504ABFAE9383,Ratio I_1,80.0
71ED39C0-759D-488A-85BB-CB41D0A8C54D,Isec_1,1.0
881B24BA-5893-437B-B067-20730C9DA0A4,Isec_1,5.0
CA5DB6A3-233F-412D-864C-C1C82315A589,Isec_1,5.0
990FF74F-ED8A-4AF1-9162-E2C276A17E0F,Ratio I_1,80.0
30712751-FA92-4858-BC47-0B3AF87D6E4E,Iprim_1,1200.0
F02D0AC3-3AC5-4D32-A7A7-A9033BB4D0C3,Isec_1,5.0
8D5FC501-BF63-4BCB-A20A-74F5363234E9,Iprim_1,600.0
50B43E5C-7567-4299-AED6-D8E9EBD1683C,Isec_1,5.0
C2A77BEE-B28B-4D6B-ADB9-9327C0E7FBF3,Isec_1,5.0
9B471C6D-7404-45DC-8ECE-F363879CC7FA,Iprim_1,300.0
6F47FCCB-7FC2-4D8A-AFC7-C3DE35400BFD,Ratio I_1,80.0
599F9982-56A0-408A-B444-600A58DAD3F3,Isec_1,5.0
BBDA9EE2-D8BB-4415-BECC-18CE89A745A1,Isec_1,5.0
A4EED289-830E-433A-815E-9AF8336390C5,Isec_1,1.0
AF800234-5E3C-4A89-BA6D-829013535C73,Ratio I_1,80.0
914A5F85-03E8-4F80-B1CA-32AEF74006C9,Ratio I_1,160.0
3EB2F4EC-5171-4225-A7F8-40992FF2CE95,Isec_1,5.0
D1592401-2BFB-4995-A4A2-E18EB2104EC5,Isec_1,5.0
DCE11C8B-CD0B-429A-BE81-26BC351EF369,Isec_1,5.0
358F02D4-E425-4F97-AAE3-C6E1A3BE61AD,Iprim_1,400.0
E8D01EF2-4D7D-4174-83E2-5744E080BFFA,Isec_1,5.0
7A5B0890-A075-45CC-BA92-CF03B77B4F47,Isec_1,5.0
22FA01E2-7C62-4BFE-96DF-04EF66E65131,Isec_1,5.0
51104221-0E28-4202-BA7D-72F71BE1B40E,Ratio I_1,1200.0
2439081C-7B4B-44F2-8BEA-A07639022B7B,Isec_1,5.0
1BC1635B-ADCE-49FF-AA1A-54EA8550B2AF,Ratio I_1,80.0
3A23A78C-D7CE-4E09-9AF4-90B91B3AA910,Ratio I_1,80.0
971E81A7-299C-47E7-BBA5-EB1AC6A90710,Isec_1,1.0
69BE3AB2-3217-47C4-A972-6BE22AADDC27,Isec_1,5.0
6D74BA9F-4B97-4EFD-864D-B3D7A1B1CEC3,Isec_1,5.0
A5FD43F4-F5B3-4F54-9EE0-EBBF169303B7,Isec_1,5.0
93D1FF71-B098-496E-A4BF-C791380D7296,Iprim_3,1600.0
D94F0BE4-4306-41C0-9958-B7B97F9F4630,Iprim_1,800.0
13B2878E-53D3-409B-847D-F6444226B024,Isec_1,5.0
8A201B37-452E-4863-8DFD-934B9EBB4A6D,Isec_1,5.0
9DCD3F0F-F0FF-4FF4-A9BB-7915A508CA2C,Ratio I_3,320.0
AF993324-9C3A-4CB8-8809-B0BBE5FF4EAD,Isec_2,1.0
058976C0-3247-44A0-B895-3D13A8FE6B9E,Iprim_1,1600.0
B55E2749-571A-4878-95A3-2157EADF6832,Isec_1,5.0
54C13EAA-640E-4BD9-9243-9138869A32FD,Iprim_1,400.0
7F570216-7506-4072-A997-C6C1784E451A,Iprim_1,400.0
C0DF9CA7-2582-442E-A1C0-AED24FAB53CE,Iprim_1,400.0
1AC04B6E-5928-4888-98F5-AC5780D26870,Isec_1,5.0
CD670B87-DDC7-42D4-9DDA-5F1C22FDAC1F,Isec_1,5.0
8826F201-0C8F-4D02-8EC0-8F9D5A7EB8E5,Isec_2,1.0
AAA5FDD6-19B6-4FE6-832E-D8769DEFA9AA,Iprim_7,400.0
4FDA3283-6A8F-40D9-86E7-F00A26898030,Isec_3,2.89
4893FF78-F242-4EF2-B644-7E55065C99BE,Iprim_1,400.0
69C5AA9B-C0BF-4BC0-86C4-55250BBBD44B,Ratio I_1,80.0
B70DAC31-B487-4844-B54B-C082E5AA7F2B,Ratio I_1,120.0
99E6FDA2-D823-4877-A7AB-D9F3C11EBCFA,Iprim_1,2000.0
5E9A7718-2099-4F5B-B3AB-68AAC7346277,Iprim_1,600.0
555D42D5-3419-4AF8-8489-9FEC98ECC82C,Isec_1,5.0
6388780E-DB1E-4502-9FA2-3EF4C8F1E5B3,Iprim_1,400.0
D1E3CE3C-7B9C-4E1C-BDAD-F611897AFED4,Ratio I_1,80.0
A0CDF1A3-4474-42B4-804E-308771A13384,Iprim_1,300.0
896379F7-8A17-4996-BBB0-8DFC2F6A18C1,Ratio I_1,80.0
B92AACED-BE56-43A4-BFC4-3B75E10D5D24,Ratio I_1,80.0
4969214B-92F9-4600-A199-1B2C2F591FEB,Isec_1,5.0
01F43004-4240-4DEA-ACE8-F72BAB75770E,Isec_1,5.0
F347CAD9-6D87-4FE0-8340-CAE764EA6936,Ratio I_1,400.0
761945B5-863E-4D2C-A728-F503EFB6919E,Ratio I_1,320.0
5A502C14-FE5C-40D9-BCD1-D7D0E3378E88,Iprim_1,800.0
34607879-959D-4921-9137-BCF70BA71159,Iprim_1,400.0
128D6068-5DB7-4C4A-BE8D-708B357A83E7,Ratio I_1,120.0
1C4562BD-558B-4179-B195-412CD2E61186,Iprim_1,300.0
0B26F9CC-F445-4206-AEF0-BDB648F664F5,Iprim_1,300.0
299B1705-C487-4D2D-8653-1701AE83A4DD,Isec_1,5.0
5B5A0366-BBEB-49CF-B312-57E0DEFDBEA6,Iprim_1,200.0
A4E0F024-EC80-4637-AB5F-B3C314085C95,Iprim_1,1600.0
5346DBC4-DA89-4096-8686-9678EFFF1AEB,Iprim_1,600.0
5EF0FF36-2D6C-4F90-90B2-E8ABA2FB26A9,Iprim_1,400.0
93E87C5A-E2B1-4071-8D43-D293E08FA295,Isec_1,5.0
41FFC1AB-4B95-40FC-86B1-6ED4B93B1203,Iprim_1,600.0
F31075DF-A355-417F-9A33-7BC12F87E91F,Iprim_1,400.0
B9DBEBD8-D805-48C6-8BC5-48169A15B25D,Iprim_1,400.0
60A82705-509D-49B4-8EE6-F2A47E1C6099,Isec_1,1.0
EE09B973-122E-4047-9784-765CB17AF359,Ratio I_1,80.0
F6181F06-8BD8-4C0D-963F-9307EDF943B6,Iprim_1,400.0
851ED3BA-7A93-4CF2-A9C5-C86C8932F046,Iprim_1,400.0
4849C822-9352-4D89-94AB-B7096864E053,Ratio I_1,160.0
377F0CC3-7A11-4AAF-81E1-D7413E4655C2,Iprim_1,1000.0
B1DC2D89-2DD4-4179-A185-B260BBEA4050,Iprim_1,800.0
36120B3C-75B7-43D6-BCFD-9B1743EC213D,Iprim_1,400.0
62B5C8C4-2A57-44EB-9736-BCE793824242,Ratio I_1,60.0
BF6FCC49-C674-44DB-9FD2-00443D61DB55,Isec_1,5.0
9ADB711A-08EA-4A63-B7BC-2A511E177C90,Isec_1,5.0
9453E734-BD70-42F4-907C-3F8A0581976D,Ratio I_1,80.0
1A6A7787-C774-49C6-A032-D469C6947102,Iprim_1,1200.0
E6353068-EF94-46E1-8B02-37B50C6A5307,Ratio I_1,2000.0
DAF06098-3F00-413D-8DE3-95D40D5E2CFD,Ratio I_1,12.0
7FB720DE-7D4D-47BF-9941-8589E5143486,Iprim_1,400.0
B90E4695-3561-4DEF-BBE4-F9EEDCFA1298,Isec_1,5.0
C3F8E0A0-DC14-495D-A0D4-8B1BC56CE68A,Iprim_1,400.0
A2677108-361D-4F76-8ABB-052B9AF4A78B,Iprim_1,400.0
FAB512AB-6AF6-4516-90F6-44FF282F6DA5,Ratio I_1,80.0
972426A8-1025-4172-8BE2-70CEE496A8FB,Isec_1,5.0
8886A5F2-22C2-4913-8EBF-951CD48ACB7A,Isec_1,5.0
3719C060-9494-436C-9A45-5A9DF645FC77,Ratio I_1,600.0
BFC36726-2FF7-4977-9145-DFC67697CCA6,Ratio I_1,80.0
3284E4FF-6A1E-4E2C-8EAC-543C3A594906,Isec_1,1.0
AFF00940-D556-4AAC-A178-E0DC388ABD6B,Ratio I_1,1600.0
8756EB3C-543D-49F4-A511-D1EC0279DD75,Isec_1,5.0
46E2A77F-12A2-42A8-AFF3-EA2619FF34FA,Isec_1,5.0
0B923C0D-77DB-4C28-9EB6-1561EF86FC0D,Ratio I_1,80.0
D3CC70D6-8D9C-4757-9811-C4272CA55260,Isec_1,1.0
E047F845-431B-4FB5-8977-259332BBDE39,Ratio I_1,80.0
CCFD0F47-C704-4437-B942-EB98EBAAEF1E,Ratio I_1,40.0
426D4BE6-A7FD-4AC2-9436-84C5B3442E04,Ratio I_1,60.0
2E4CFFC7-848F-4F79-A9F8-D66E8062A0FB,Iprim_1,800.0
F189FD8C-535D-47F4-BB5F-1A77F7EDB6F7,Iprim_1,300.0
4F5A6364-A792-479F-A674-D18A27E3E7A0,Ratio I_1,60.0
4AC94D38-2342-4962-A4A0-A4FD05564685,Ratio I_1,120.0
944BEEF0-4EC8-4F0E-8A64-CCC5C5EDD4E4,Isec_1,5.0
C86874FB-11EC-44AF-9F35-EEC4D91EA60A,Iprim_1,400.0
59C8B309-D783-4A7A-8C2A-34FAD3EB5E1B,Isec_1,5.0
2660FBD9-C206-4988-A2DF-DEC27F8CDD9D,Iprim_1,400.0
C28DBC4A-3377-4552-95DB-07E0AD394153,Ratio I_1,160.0
15E135AC-35F2-4EC1-A103-1B84DACC5248,Iprim_1,1000.0
6DA85856-23CB-4883-9553-FC54A404344B,Iprim_1,1200.0
BAF4A622-FC32-42BD-B9B1-65E77FA64C70,Ratio I_1,80.0
1FBB4FB0-B7B1-477A-9D5B-38EB67E4D12A,Isec_1,1.0
72653AB8-DFAD-49AC-AF89-070640058B8E,Isec_1,1.0
767C92CE-F6F6-4921-B592-11B62B0DE7B7,Isec_1,5.0
9ACAA896-1B64-420C-A7BE-1BA167535231,Ratio I_2,80.0
3AC07FE4-371B-4D53-93C5-1F9A7040CD4A,Isec_1,5.0
1AC04B6E-5928-4888-98F5-AC5780D26870,Ratio I_3,320.0
058976C0-3247-44A0-B895-3D13A8FE6B9E,Isec_1,5.0
A5FD43F4-F5B3-4F54-9EE0-EBBF169303B7,Ratio I_1,80.0
514E25C6-7268-4282-9D2E-10809E126D14,Ratio I_1,80.0
8BC86674-358B-48E5-986B-EACF71482208,Isec_1,1.0
13B2878E-53D3-409B-847D-F6444226B024,Ratio I_1,80.0
6CF09CF3-7191-453C-B35B-612F2F1B8120,Iprim_1,400.0
35BB3D48-1828-467C-9EDF-6810394EAB3D,Iprim_1,400.0
93D1FF71-B098-496E-A4BF-C791380D7296,Iprim_1,600.0
5400B351-2DA9-48DE-AE2A-A80F52076DBE,Iprim_1,400.0
B526FD11-E8AB-47F9-A264-6C9CA5363623,Isec_1,5.0
0F3F6053-8269-439E-9F2C-395D9A2505DD,Ratio I_1,80.0
B526FD11-E8AB-47F9-A264-6C9CA5363623,Ratio I_1,80.0
BF175A2E-26BC-465F-B63C-2A0A15AA4290,Iprim_1,1000.0
5B745339-7CD4-4537-A290-38AB5DC018DE,Iprim_7,1600.0
B70DAC31-B487-4844-B54B-C082E5AA7F2B,Iprim_1,600.0
D546D43B-D32E-4656-B674-4A1311A33C6A,Iprim_3,2500.0
D376114C-30D8-4636-9935-CE5564B57588,Isec_1,5.0
D0DDCC35-98A3-4FC7-A4D5-D72EF061F05D,Ratio I_1,80.0
2D87154C-ABC1-4F32-861C-87B9F9D6F6D5,Iprim_1,800.0
2047CFB5-57FD-4847-BCE8-C79EA3D0383A,Iprim_1,300.0
CD3DC7D0-B521-408D-B879-9ED035BB9C5A,Iprim_1,800.0
E7C1C4C3-2AB7-4328-921F-53BF88338DE5,Isec_1,5.0
92EEF4F8-2BA5-4543-8C04-667E6D7C9E6D,Isec_1,5.0
DB2F7CE0-6EEA-4D5A-B7C6-86249844AC26,Ratio I_1,80.0
B5453807-E923-4FC8-BC90-5C709D58A2EC,Iprim_1,400.0
0490989D-C39D-40FF-8469-8BB30A9018F7,Iprim_1,800.0
2D411D63-E59B-41A8-8E60-AB370216AFFC,Isec_1,5.0
5FB4DAA3-B1C4-4A9E-93FB-CE5ADB434560,Iprim_1,800.0
E4910D92-A5A8-4E39-8982-F446C9A23623,Ratio I_1,120.0
75568AFD-CAE4-4A53-906D-05E41D7C58AE,Iprim_1,300.0
1B567738-F342-4B86-A290-B4E807C9D6BA,Isec_1,5.0
37043F59-1FC4-4B9F-BC1A-18B7292EE0A9,Iprim_1,400.0
6B82BA05-4D6B-4648-8470-E4C5D8AACCC4,Isec_1,5.0
8E941A82-E7A1-4891-9F97-1901CFEFF14D,Isec_1,5.0
515D6E5F-0DCF-41D7-BD23-7BFA90034F0C,Iprim_1,200.0
856A76F6-D9C5-45B2-8D3B-CF004423D3A3,Isec_1,5.0
72671160-65C5-40EF-ADE5-AD95ACF36325,Iprim_1,400.0
BDB07D68-9FA1-47FF-9E34-3AD371A7FC32,Iprim_1,1200.0
05B25A77-1204-4FFF-8494-1BA175B8E3B7,Isec_1,5.0
E5B601E5-83A0-400C-B5C1-85BBF94076EF,Iprim_1,800.0
3144B9C3-F7CA-497D-9F31-3850F72D3C1B,Isec_1,5.0
6EC9A6BE-DC43-4BD5-B6A4-4B77FAB091B5,Iprim_1,800.0
47B145E2-D13E-4C5E-91C5-81FEAED9DE93,Ratio I_1,40.0
1EE5C5E6-7307-4228-830C-64E0B3DAEB4A,Isec_1,5.0
C642C263-765C-476E-AA33-662877879762,Iprim_1,400.0
3DA79973-13ED-4DB3-AA52-8BDA2B10E208,Ratio I_1,80.0
68CEEFF7-AFBC-4E9B-95D8-87D14FA7BADE,Iprim_1,400.0
D3EA81C8-9B34-43E2-A6FE-3C3AAC30AD3F,Iprim_1,400.0
A91FD8D1-B691-4FD2-8EF0-D964DD4439B1,Iprim_1,400.0
025D9AA5-4A09-45D6-9355-6A2BC9F65859,Isec_1,5.0
DCBF62C0-8B20-428D-AA2C-65E09DF13202,Isec_1,5.0
EEC136A7-C774-4634-AC10-5B434754DFEB,Isec_1,5.0
E6C57BCA-8E74-4588-A66A-81308E3FFB7A,Isec_1,5.0
7241C82A-5319-4AC4-8B64-5AAFA61C231B,Isec_1,5.0
73B0BD4F-3337-4185-BB10-640027B5B5A0,Iprim_1,400.0
B9C54683-EDBB-4140-AD2D-BB4985C853C0,Isec_1,5.0
93E3D8CB-1913-44A9-AFC7-FE0D5E9E4EF0,Ratio I_1,60.0
DB005DF5-BD11-45C7-81CA-81100985F304,Iprim_1,300.0
2E292FE3-60FF-47DC-A0DA-C281801678BD,Isec_1,5.0
6984BD3E-A33F-4813-9E37-3C7981250DC2,Ratio I_1,60.0
380AE300-24BF-403D-85A9-738DB0A99F0A,Iprim_1,400.0
C817600E-07C5-4FE5-A76C-9F511F43877C,Isec_1,5.0
7407EAAD-8160-4989-9125-7703DFFBF3B0,Ratio I_1,80.0
2C0262C5-00E6-43E6-88AA-010D9DAC0C45,Isec_1,5.0
392D0075-89DF-48D8-A381-FF264D0D3A82,Iprim_1,2000.0
972426A8-1025-4172-8BE2-70CEE496A8FB,Iprim_1,600.0
46CDE7CF-0B42-49FA-AF85-2407B2ADF778,Iprim_1,300.0
A66BEF1A-A5FF-478D-9F01-AFEFE0F781A7,Ratio I_1,80.0
8B81F96E-BFBF-4235-8F7E-4A9A169AC301,Ratio I_1,80.0
382ECD36-341C-45EC-8C6E-2C7A7EFD92E5,Ratio I_1,80.0
CDF7ABA0-000C-4CDA-AB9E-D0043E139677,Ratio I_1,80.0
AE75C29E-23BD-40E9-AF94-84A2BCDFB910,Iprim_1,300.0
F4B0ECE9-F5FE-4A6A-B66D-66B5AF3DE8E6,Isec_1,5.0
7833DF52-4BF8-4123-84A9-E2F5CE181E22,Isec_1,5.0
9F8B4377-FBAC-4D24-863F-D590A833ADD2,Iprim_1,400.0
F77AAA21-F1FF-44F5-B929-E1D78E58EEE1,Iprim_1,800.0
0A9D945A-30E9-4096-8069-248F84EB1065,Iprim_1,800.0
D7CCC716-DCC2-4E27-84E9-66E38B5447B5,Iprim_1,600.0
A71AC19A-E677-47F1-8C78-75F945ECC253,Iprim_1,800.0
E5AB3149-14F8-453A-8922-8E2E37EC7497,Iprim_1,400.0
B2EC4345-9112-475F-8CBB-5D58A77CDA87,Isec_1,5.0
DAB5024E-A91C-4368-BE18-448A47249D4B,Isec_1,5.0
1AF33BFE-6151-40BB-B6BB-664B53C30D62,Ratio I_1,80.0
0A504213-A923-4B1C-B7BA-E4DF4D4FE861,Iprim_1,400.0
F3A1B529-C5BA-4D38-A0A1-2C5AFC1F7A7A,Ratio I_1,80.0
7243867F-C0AF-4130-94E9-DBF5982A2438,Ratio I_1,400.0
246B86D0-C23F-4F20-9025-3FC0EEDA7520,Isec_1,1.0
A61E3610-9ED3-44FD-BC5F-A83E11DD6E2E,Ratio I_1,400.0
8F3A3977-E138-4EE0-8F1B-B6F4F3602E4C,Iprim_1,400.0
314EBC64-666E-47E3-B915-A9E29E9B88D3,Ratio I_1,240.0
F33FFD50-5F40-457D-942A-D3849B4EF41C,Iprim_1,400.0
C2636B27-3215-44F9-ADD8-DBB10ED89C59,Isec_1,5.0
279E94EE-6858-4AD8-BEF1-CA2EB51C1490,Ratio I_1,120.0
A6A26576-01A3-43BA-8B78-3581A33C993C,Ratio I_1,160.0
825B5BC0-056D-453D-ACEB-F98FF678BD17,Ratio I_1,80.0
50BE911C-65E1-47D3-B27A-684D9EED5F2A,Ratio I_1,160.0
6F156584-E1C8-4497-9BB0-9E3C6250BB1C,Ratio I,80.0
A844CC77-5606-469F-8DE3-EB20DAEEB013,Isec_1,1.0
4277582B-8911-4FA2-8027-BC1F81836EAA,Ratio I_1,60.0
CAEF63E7-DCE5-4AC2-9F78-0DE4DD5241F9,Isec_1,5.0
0801C2F8-3EAA-4967-9433-232FF3ADFF12,Isec_1,1.0
E7942378-1F76-4776-8A25-783A1E00BD4B,Iprim_1,1000.0
D8156449-5C98-4DBF-BD7A-F2513054BE67,Ratio I_1,80.0
38AC039D-D870-488E-AB40-A83DAD1B4FEE,Isec_1,1.0
0344F817-14DD-41B9-89D0-649CBAFCA2CA,Ratio I_1,60.0
6973AC9F-A2C2-4170-8BE3-844BAD7B7A2C,Isec,5.0
300378F9-86B2-45D5-9EB8-3B3FCE2539CC,Iprim_1,400.0
172DAF35-42A7-4703-9608-2BC0BE3E0C34,Iprim_1,100.0
6211F385-765E-43C4-B9AB-934E6FC6A43B,Iprim_1,1600.0
8760E35A-1E98-4964-89E8-F6BABD81BB7E,Isec_1,5.0
1D5B5CE2-E8F6-4398-B0AF-24F3DF77CEEB,Ratio I_1,160.0
6CF09CF3-7191-453C-B35B-612F2F1B8120,Ratio I_1,80.0
60BCAFB8-2821-497B-B23D-24E8ED59169B,Isec_1,5.0
54C13EAA-640E-4BD9-9243-9138869A32FD,Ratio I_1,80.0
464EE78D-6EEC-4ED6-B1D2-2A58EE2E867A,Iprim_2,10.0
779A03AD-B5D0-4B84-B2AD-795FC86158F6,Ratio I_1,2000.0
464EE78D-6EEC-4ED6-B1D2-2A58EE2E867A,Isec_2,1.0
B119E575-9B0F-43CE-B26E-687201F62918,Isec_1,5.0
35BB3D48-1828-467C-9EDF-6810394EAB3D,Ratio I_1,80.0
779A03AD-B5D0-4B84-B2AD-795FC86158F6,Isec_1,1.0
FE48EBDC-3B30-438B-8CDE-D2E318C00550,Iprim_2,10.0
5400B351-2DA9-48DE-AE2A-A80F52076DBE,Ratio I_1,80.0
58DBC8AE-AC96-492A-8E4D-B6C724D30896,Iprim_1,600.0
DB203DBC-726E-4DDE-A5B5-6367E9FD8671,Iprim_1,2000.0
1BE21D76-DBA0-42A1-AC96-19D470232820,Iprim_1,400.0
F7BAE476-004D-4EBB-A77B-E381CB6D71A2,Ratio I_1,120.0
891D90CC-6AB4-499E-A66B-7010C8B32CAF,Ratio I_1,240.0
67428D99-9E52-4F68-B1F2-EBC959D66A8D,Iprim_1,800.0
0159F383-7003-4A92-AB25-7A562CA91757,Iprim_1,800.0
E267B017-3E7F-46E4-9A30-48428C65EF45,Iprim_1,800.0
F5AE5F31-825A-4FF8-9A8C-88A79FEDC97C,Isec_1,5.0
8FD66D74-E7FC-4748-BA63-0B6A9EDC2A14,Iprim_1,300.0
C0A7C74C-D9A5-409A-A0DA-7659297CD624,Isec_1,5.0
DD24DF3E-4067-403A-8D99-5A563C718D50,Isec_1,1.0
080C7111-46D4-40DF-9086-349FE8AFB22E,Isec_1,5.0
30A7B077-D0FC-4941-AFE9-2DD6ADBD30E7,Ratio I_1,80.0
FCA29663-7D9C-49AA-899A-1BF1A3BD52B7,Isec_1,5.0
337C8250-789E-435A-AC6F-56F03DB08788,Ratio I_1,160.0
A3BAA82A-B319-4352-A8E3-A8DCFBD20CCE,Iprim_1,300.0
A08A7CFB-8DA2-4631-873E-E1AE6F8E3856,Ratio I_1,120.0
60B73955-B4FF-474A-82D3-C1688F7E9FC3,Iprim_1,600.0
3C7C3383-11B2-494B-90C3-F173013F7878,Iprim,400.0
460F380B-F519-4CEE-8EB7-9A0C2FF65F6B,Iprim_1,400.0
549F88B5-DF32-4CBF-8889-0A98BA2D24D6,Isec_1,5.0
9046E4B0-9745-45A8-B506-9C94667A44CF,Ratio I_1,400.0
6D7217FE-31EA-4ECD-B18E-5C3B3B549D43,Iprim_1,400.0
D31191C8-20CC-48A9-836F-5D7B87685CC8,Iprim_1,1000.0
640473E4-7F24-4A44-B45D-F409F7BE1EA9,Ratio I_1,80.0
4982AA3B-081C-440C-AAB4-DC06CC09D3B4,Ratio I_1,80.0
44AA596B-A894-4268-9448-B83F1127BAE7,Isec_1,5.0
02152B82-0C8A-4EC4-BEB6-6761FE344195,Iprim_1,800.0
D5FB86CC-5D40-4CB2-9839-43B95AFE7D48,Iprim_1,800.0
D870773E-864E-4C87-A39A-8DB804744E2A,Iprim_1,1600.0
14D1282E-D755-4799-A2B2-4521C5DEB01A,Isec_1,5.0
DCEE3E63-5E67-4205-A26E-D63A32A7375F,Iprim_1,300.0
5D966A99-FB8D-468D-BB2B-67FA1C171DE7,Iprim_1,400.0
30180D83-A4D4-492E-BE01-8291E6C76A2C,Iprim_1,300.0
