asset_id,equip_no,plant_no
112753906,000009465527,GS-909234                     
112312679,000009076343,GS-867482                     
112342581,000009100015,GS-870098                     
84131915,000007263388,GS-647124                     
84228490,000007263444,GS-804402                     
21021926,000002422063,GS-55331                      
81718274,000002131198,GS-89541                      
82568490,000005319582,GS-353600                     
40214870,000002564787,GS-62681                      
84563318,000007710432,GS-1007364                    
21025192,000002135481,GS-73706                      
83953070,000006688352,GS-571921                     
84418091,000007629967,GS-964561                     
84418435,000007629969,GS-965121                     
112222158,000009011067,GS-860977                     
50077961,000002464997,GS-64394                      
50078664,000002448508,GS-64465                      
50077954,000002464270,GS-64392                      
50061565,000002382280,GS-80780                      
21006719,000002746413,GS-54631                      
60000926,000002316609,GS-65653                      
83985139,000006740488,GS-607361                     
50069280,000002506968,GS-81140                      
60000909,000002315789,GS-65637                      
50060544,000002382789,GS-80587                      
84365395,000007629939,GS-927283                     
84782217,000007985004,GS-1209768                    
84776832,000007984626,GS-1209680                    
84194683,000007263360,GS-776240                     
84323122,000007630076,GS-884402                     
84406091,000007625945,GS-956643                     
