blockpathenu,paramnameenu,proposedsetting,unitenu,relaysettingid
Group 4/Set 4/Directional Elements/,Z2R,1.28,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Directional Elements/,Z2R,1.28,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Other Equations/,BSYNCH,52A,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Target and Operator Control LEDs/,LED9,52A,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Target and Operator Control LEDs/,LED9,52A,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Other Equations/,BSYNCH,52A,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Other Equations/,BSYNCH,52A,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Target and Operator Control LEDs/,LED9,52A,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Target and Operator Control LEDs/,LED9,52A,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Other Equations/,BSYNCH,52A,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Other Equations/,BSYNCH,52A,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Target and Operator Control LEDs/,LED9,52A,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Target and Operator Control LEDs/,LED9,52A,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Other Equations/,BSYNCH,52A,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Directional Elements/,32WFP,0.125,W,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Directional Elements/,32WRP,0.125,W,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Directional Elements/,32WRP,0.125,W,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Directional Elements/,32WFP,0.125,W,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Directional Elements/,32WFP,0.125,W,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Directional Elements/,32WRP,0.125,W,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Directional Elements/,32WRP,0.125,W,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Directional Elements/,32WFP,0.125,W,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Directional Elements/,32WFP,0.125,W,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Directional Elements/,32WRP,0.125,W,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Directional Elements/,32WFP,0.125,W,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Directional Elements/,32WRP,0.125,W,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Target and Operator Control LEDs/,LED2,IN202,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Target and Operator Control LEDs/,LED2,IN202,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Target and Operator Control LEDs/,LED2,IN202,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Target and Operator Control LEDs/,LED2,IN202,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Target and Operator Control LEDs/,LED2,IN202,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Target and Operator Control LEDs/,LED2,IN202,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Latch Bits Set/Reset/,RST6,!81D1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Latch Bits Set/Reset/,RST6,!81D1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Latch Bits Set/Reset/,RST6,!81D1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Latch Bits Set/Reset/,RST6,!81D1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Latch Bits Set/Reset/,RST6,!81D1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Latch Bits Set/Reset/,RST6,!81D1,,D1C31897-603D-44AE-972D-8DEF622B8763
Port 3/Communications/,SPEED,2400,,D1C31897-603D-44AE-972D-8DEF622B8763
Port 2/Communications/,SPEED,2400,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Time - Overcurrent/,51P1C,C1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Residual Ground Time - Overcurrent/,51G1C,C1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Residual Ground Time - Overcurrent/,51G1C,C1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Time - Overcurrent/,51P1C,C1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Residual Ground Time - Overcurrent/,51G1C,C1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Phase Time - Overcurrent/,51P1C,C1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Residual Ground Time - Overcurrent/,51G1C,C1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Phase Time - Overcurrent/,51P1C,C1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Phase Time - Overcurrent/,51P1C,C1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Residual Ground Time - Overcurrent/,51G1C,C1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Residual Ground Time - Overcurrent/,51G1C,C1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Phase Time - Overcurrent/,51P1C,C1,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Directional Elements/,Z0R,3.3999999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Directional Elements/,Z0R,3.3999999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Directional Elements/,Z0R,3.3999999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Directional Elements/,Z0R,3.3999999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Directional Elements/,Z0R,3.3999999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Directional Elements/,Z0R,3.3999999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/SELogic Control Equation Variables/,SV1,TRIP*(50L+50N1),,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/SELogic Control Equation Variables/,SV1,TRIP*(50L+50N1),,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/SELogic Control Equation Variables/,SV1,TRIP*(50L+50N1),,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/SELogic Control Equation Variables/,SV1,TRIP*(50L+50N1),,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/SELogic Control Equation Variables/,SV1,TRIP*(50L+50N1),,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/SELogic Control Equation Variables/,SV1,TRIP*(50L+50N1),,D1C31897-603D-44AE-972D-8DEF622B8763
DNP Map Settings/DNP Analog Map/,DNPA,0 2 4 31 35 107,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Close/Reclose Logic/,79RI,(51P1T+67P1T+67P3T+51G1T+67G1T)*!LT5*IN202,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Close/Reclose Logic/,79RI,(51P1T+67P1T+67P3T+51G1T+67G1T)*!LT5*IN202,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Close/Reclose Logic/,79RI,(51P1T+67P1T+67P3T+51G1T+67G1T)*!LT5*IN202,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Close/Reclose Logic/,79RI,(51P1T+67P1T+67P3T+51G1T+67G1T)*!LT5*IN202,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Close/Reclose Logic/,79RI,(51P1T+67P1T+67P3T+51G1T+67G1T)*!LT5*IN202,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Close/Reclose Logic/,79RI,(51P1T+67P1T+67P3T+51G1T+67G1T)*!LT5*IN202,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/General Settings/,PTRS,180.0,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/General Settings/,PTRS,180.0,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/General Settings/,PTRS,180.0,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/General Settings/,PTRS,180.0,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/General Settings/,PTRS,180.0,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/General Settings/,PTRS,180.0,,D1C31897-603D-44AE-972D-8DEF622B8763
Port 3/Mirrored Bits/,RXDFLT,XXXXXXXX,,D1C31897-603D-44AE-972D-8DEF622B8763
Port 1/Mirrored Bits/,RXDFLT,XXXXXXXX,,D1C31897-603D-44AE-972D-8DEF622B8763
Port 2/Mirrored Bits/,RXDFLT,XXXXXXXX,,D1C31897-603D-44AE-972D-8DEF622B8763
Port F/Mirrored Bits/,RXDFLT,XXXXXXXX,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Reclosing Relay/,79RSD,1500.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Reclosing Relay/,79RSLD,1500.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Reclosing Relay/,79RSLD,1500.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Reclosing Relay/,79RSD,1500.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Reclosing Relay/,79RSLD,1500.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Reclosing Relay/,79RSD,1500.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Reclosing Relay/,79RSD,1500.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Reclosing Relay/,79RSLD,1500.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Reclosing Relay/,79RSD,1500.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Reclosing Relay/,79RSLD,1500.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Reclosing Relay/,79RSLD,1500.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Reclosing Relay/,79RSD,1500.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Port 3/Communications/,PROTO,SEL,,D1C31897-603D-44AE-972D-8DEF622B8763
Port 2/Communications/,PROTO,SEL,,D1C31897-603D-44AE-972D-8DEF622B8763
Port F/Communications/,PROTO,SEL,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Time - Overcurrent/,51P1TD,0.40000000000000002,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Residual Ground Time - Overcurrent/,51G1TD,0.40000000000000002,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Time - Overcurrent/,51P1TD,0.40000000000000002,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Residual Ground Time - Overcurrent/,51G1TD,0.40000000000000002,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Phase Time - Overcurrent/,51P1TD,0.40000000000000002,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Residual Ground Time - Overcurrent/,51G1TD,0.40000000000000002,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Phase Time - Overcurrent/,51P1TD,0.40000000000000002,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Residual Ground Time - Overcurrent/,51G1TD,0.40000000000000002,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Residual Ground Time - Overcurrent/,51G1TD,0.40000000000000002,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Phase Time - Overcurrent/,51P1TD,0.40000000000000002,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Residual Ground Time - Overcurrent/,51G1TD,0.40000000000000002,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Phase Time - Overcurrent/,51P1TD,0.40000000000000002,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Line Settings and Fault Locator/,Z0ANG,72.469999999999999,°,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Line Settings and Fault Locator/,Z0ANG,72.469999999999999,°,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Line Settings and Fault Locator/,Z0ANG,72.469999999999999,°,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Line Settings and Fault Locator/,Z0ANG,72.469999999999999,°,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Line Settings and Fault Locator/,Z0ANG,72.469999999999999,°,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Line Settings and Fault Locator/,Z0ANG,72.469999999999999,°,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Line Settings and Fault Locator/,Z0SMAG,0.35999999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Line Settings and Fault Locator/,Z0SMAG,0.35999999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Line Settings and Fault Locator/,Z0SMAG,0.35999999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Line Settings and Fault Locator/,Z0SMAG,0.35999999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Line Settings and Fault Locator/,Z0SMAG,0.35999999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Line Settings and Fault Locator/,Z0SMAG,0.35999999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Other Settings/,CFD,50.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Neutral Ground Instantaneous Overcurrent/,67N2D,50.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Other Settings/,CFD,50.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Neutral Ground Instantaneous Overcurrent/,67N2D,50.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Neutral Ground Instantaneous Overcurrent/,67N2D,50.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Other Settings/,CFD,50.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Neutral Ground Instantaneous Overcurrent/,67N2D,50.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Other Settings/,CFD,50.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Other Settings/,CFD,50.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Neutral Ground Instantaneous Overcurrent/,67N2D,50.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Neutral Ground Instantaneous Overcurrent/,67N2D,50.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Other Settings/,CFD,50.0,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/General Settings/,RID,GARB - GA12 - J11,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/General Settings/,RID,GARB - GA12 - J11,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/General Settings/,RID,GARB - GA12 - J11,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/General Settings/,RID,GARB - GA12 - J11,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/General Settings/,RID,GARB - GA12 - J11,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/General Settings/,RID,GARB - GA12 - J11,,D1C31897-603D-44AE-972D-8DEF622B8763
Port 1/Communications/,SPEED,9600,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Target and Operator Control LEDs/,LED14,COMMT,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Target and Operator Control LEDs/,LED14,COMMT,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Target and Operator Control LEDs/,LED14,COMMT,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Target and Operator Control LEDs/,LED14,COMMT,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Target and Operator Control LEDs/,LED14,COMMT,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Target and Operator Control LEDs/,LED14,COMMT,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Target and Operator Control LEDs/,LED5,LT4,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Target and Operator Control LEDs/,LED5,LT4,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Target and Operator Control LEDs/,LED5,LT4,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Target and Operator Control LEDs/,LED5,LT4,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Target and Operator Control LEDs/,LED5,LT4,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Target and Operator Control LEDs/,LED5,LT4,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Target and Operator Control LEDs/,LED13,FAULT*!SV1T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Target and Operator Control LEDs/,LED13,FAULT*!SV1T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Target and Operator Control LEDs/,LED13,FAULT*!SV1T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Target and Operator Control LEDs/,LED13,FAULT*!SV1T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Target and Operator Control LEDs/,LED13,FAULT*!SV1T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Target and Operator Control LEDs/,LED13,FAULT*!SV1T,,D1C31897-603D-44AE-972D-8DEF622B8763
Global/Breaker Monitor Settings/,KASP1,1.2,kA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Setting Group Selection/,SS1,!SG1*RB10,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Setting Group Selection/,SS1,!SG1*RB10,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Setting Group Selection/,SS1,!SG1*RB10,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Setting Group Selection/,SS1,!SG1*RB10,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Setting Group Selection/,SS1,!SG1*RB10,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Setting Group Selection/,SS1,!SG1*RB10,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Load Encroachment/,NLAR,210.0,°,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Load Encroachment/,NLAR,210.0,°,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Load Encroachment/,NLAR,210.0,°,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Load Encroachment/,NLAR,210.0,°,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Load Encroachment/,NLAR,210.0,°,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Load Encroachment/,NLAR,210.0,°,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Torque Control Equations/,67N1TC,!IN206*IN201,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Torque Control Equations/,67N1TC,!IN206*IN201,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Torque Control Equations/,67N1TC,!IN206*IN201,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Torque Control Equations/,67N1TC,!IN206*IN201,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Torque Control Equations/,67N1TC,!IN206*IN201,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Torque Control Equations/,67N1TC,!IN206*IN201,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Target and Operator Control LEDs/,LED20,79CY,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Target and Operator Control LEDs/,LED20,79CY,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Target and Operator Control LEDs/,LED20,79CY,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Target and Operator Control LEDs/,LED20,79CY,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Target and Operator Control LEDs/,LED20,79CY,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Target and Operator Control LEDs/,LED20,79CY,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Directional Elements/,Z2F,1.0800000000000001,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Directional Elements/,Z2F,1.0800000000000001,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Directional Elements/,Z2F,1.0800000000000001,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Directional Elements/,Z2F,1.0800000000000001,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Directional Elements/,Z2F,1.0800000000000001,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Directional Elements/,Z2F,1.0800000000000001,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/SELogic Control Equation Variables/,SV10,51QT+67Q1T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/SELogic Control Equation Variables/,SV10,51QT+67Q1T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/SELogic Control Equation Variables/,SV10,51QT+67Q1T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/SELogic Control Equation Variables/,SV10,51QT+67Q1T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/SELogic Control Equation Variables/,SV10,51QT+67Q1T,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/SELogic Control Equation Variables/,SV10,51QT+67Q1T,,D1C31897-603D-44AE-972D-8DEF622B8763
Port 3/LMD/,PREFIX,@,,D1C31897-603D-44AE-972D-8DEF622B8763
Port 1/LMD/,PREFIX,@,,D1C31897-603D-44AE-972D-8DEF622B8763
Port 2/LMD/,PREFIX,@,,D1C31897-603D-44AE-972D-8DEF622B8763
Port F/LMD/,PREFIX,@,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/SELogic Control Equation Variables/,SV5,LT6*IN203,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/SELogic Control Equation Variables/,SV5,LT6*IN203,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/SELogic Control Equation Variables/,SV5,LT6*IN203,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/SELogic Control Equation Variables/,SV5,LT6*IN203,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/SELogic Control Equation Variables/,SV5,LT6*IN203,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/SELogic Control Equation Variables/,SV5,LT6*IN203,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/General Settings/,VNOM,63.5,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/General Settings/,VNOM,63.5,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/General Settings/,VNOM,63.5,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/General Settings/,VNOM,63.5,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/General Settings/,VNOM,63.5,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/General Settings/,VNOM,63.5,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Line Settings and Fault Locator/,LL,4.8399999999999999,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Line Settings and Fault Locator/,LL,4.8399999999999999,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Line Settings and Fault Locator/,LL,4.8399999999999999,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Line Settings and Fault Locator/,LL,4.8399999999999999,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Line Settings and Fault Locator/,LL,4.8399999999999999,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Line Settings and Fault Locator/,LL,4.8399999999999999,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Display Point Labels/,DP10_1,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Display Point Labels/,DP13_0,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Display Point Labels/,DP12_0,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Display Point Labels/,DP10_0,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Local Bit Labels/,CLB10,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Local Bit Labels/,CLB16,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Local Bit Labels/,NLB10,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Local Bit Labels/,PLB15,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Local Bit Labels/,PLB2,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Display Point Labels/,DP16_0,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Local Bit Labels/,SLB4,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Local Bit Labels/,PLB10,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Local Bit Labels/,NLB5,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Local Bit Labels/,SLB5,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Display Point Labels/,DP12_1,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Local Bit Labels/,NLB9,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Display Point Labels/,DP3_0,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Reclosing Relay Labels/,79LL,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Local Bit Labels/,PLB12,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Local Bit Labels/,SLB6,NA,,D1C31897-603D-44AE-972D-8DEF622B8763
