asset_id,equip_no,plant_no
85363403,000008617357,DO-1684192                    
111505841,000008659010,DO-791522-0001                
111505849,000008659003,DO-791630                     
112664470,000009429125,DO-902906                     
84776514,000007984391,DO-1209201                    
84765857,000007979113,DO-1208240                    
111640669,000008756502,DO-806195                     
112167714,000008987536,DO-857477                     
112182147,000008999546,DO-855380                     
112176378,000008996021,DO-857650                     
111898305,000008907493,DO-854131                     
84134669,000006990381,DO-739040                     
84094892,000006925343,DO-632326                     
85188135,000008439806,DO-1435280                    
84912822,000008092958,DO-1295520                    
111622847,000008744241,DO-804944                     
111622659,000008770706,DO-804694                     
111618791,000008741646,DO-804664                     
111619674,000008742454,DO-1844081                    
112483827,000009236384,DO-885548                     
111617070,000008740118,DO-804003-0001                
111609917,000008734169,DO-803198                     
111568293,000008701578,DO-798590                     
84518794,000007639427,DO-1042960                    
111609890,000008734160,DO-803142                     
112410195,000009166128,DO-873109                     
112410336,000009166142,DO-875862                     
112411317,000009167404,DO-878100                     
112333756,000009092797,DO-869480                     
84731923,000007958497,DO-1198240                    
84731910,000007958492,DO-1198160                    
84306865,000007262671,DO-867360                     
84880043,000008082816,DO-1281920                    
112401595,000009157961,DO-876467                     
